mode_of_operation,ignition_status,msg_type,msg_num,current_gsm_2_3_nb,current_gsm_4_5_nb,unit_io_status_byte_4,unit_io_status_byte_3,unit_io_status_byte_2,unit_io_status_byte_1,unit_id,unit_status_current_gsm_1nb,raw_packet,utc_time_hour,utc_time_min,utc_time_sec,vehicle_movement_status,unit_hw_ver,unit_sw_ver,ground_speed,gps_validity,altitude,trans_reason_data,analog_ip_1,analog_ip_2,analog_ip_3,analog_ip_4,header_1,header_2,header_3,header_4,multipurpose_field,location_status,packettimestamp,receivedtimestamp,latitude,longitude,error_detection_code,imei,gps_date_year,mileage_counter,utc_date_month,utc_date_day,trans_reason,num_staellites,protocol_ver_id,date_part,gps_mode_1,gps_mode_2,comm_ctrl
0,1,0,49,157,235,33,4,243,35,1410947,0,4d4347500083871500080d316b2b04009d00cc0023f30421eb78f3ffb16a24005a0d6ff02147afc9a0040208c709ab078415da010266010002050000da0a072f061903e10715,6,47,7,1,107,43,1282,1,91650,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:07.000Z,2017-03-26T06:58:58.307Z,17.8015685051,73.7108941014,21,,2017,9322,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,50,157,235,32,4,243,35,1410947,0,4d4347500083871500080d326b2b04009d00cc0023f30420eb78f3ffb16a24005a0d6ff02147afc9a00402088d0aab07bc13da01e465010064030000040a0a2f061903e10780,6,47,10,1,107,43,868,1,91620,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:10.000Z,2017-03-26T06:59:00.728Z,17.8013072361,73.7110075471,128,,2017,9322,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,51,157,235,32,4,243,35,1410947,0,4d4347500083871500080d336b2b04009d00cc0023f30420eb79f3ffb16a24005a0d6ff02147afc9a0040207010bab077313da010c6601003b030000ee080b2f061903e10796,6,47,11,1,107,43,827,1,91660,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:11.000Z,2017-03-26T06:59:00.729Z,17.8012654102,73.7110740103,150,,2017,9322,3,25,204,7,4,2017-03-25,4,2,3336
0,1,0,52,157,235,32,4,243,35,1410947,0,4d4347500083871500080d346b2b04009d002c0023f30420eb79f3ffb16a24005a0d6ff02147afc9a0040207010bab077313da010c6601003b030000ee080b2f061903e107f7,6,47,11,1,107,43,827,1,91660,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:11.000Z,2017-03-26T06:59:00.730Z,17.8012654102,73.7110740103,247,,2017,9322,3,25,44,7,4,2017-03-25,4,2,3336
0,1,0,53,157,235,32,4,243,35,1410947,0,4d4347500083871500080d356b2b04009d00cc0023f30420eb78f3ffb16a24005a0d6ff02147afc9a0040207610bab073c13da01c6650100c2020000e4070c2f061903e107f5,6,47,12,1,107,43,706,1,91590,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:12.000Z,2017-03-26T06:59:00.731Z,17.8012338975,73.7111290143,245,,2017,9322,3,25,204,7,4,2017-03-25,4,2,3336
0,1,0,54,157,235,32,4,243,35,1410947,0,4d4347500083871500080d366b2b04009d00cc0023f30420eb7bf3ffb16a24005a0d6ff02147afc9a0040209e10cab078a12da01c66501008903000097080f2f061903e10748,6,47,15,1,107,43,905,1,91590,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:15.000Z,2017-03-26T06:59:02.969Z,17.8011319109,73.7113490303,72,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,55,157,235,32,4,243,35,1410947,0,4d4347500083871500080d376b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a00402095e0dab071012da01a8650100000400005909102f061903e1076a,6,47,16,1,107,43,1024,1,91560,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:16.000Z,2017-03-26T06:59:02.970Z,17.80106201,73.7114206501,106,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,56,157,235,32,4,243,35,1410947,0,4d4347500083871500080d386b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a0040208100eab07b910da01a4640100ff040000770a122f061903e107df,6,47,18,1,107,43,1279,1,91300,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:18.000Z,2017-03-26T06:59:02.971Z,17.8008654853,73.7115226366,223,,2017,9322,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,57,157,235,32,4,243,35,1410947,0,4d4347500083871500080d396b2b04009d00cc0023f30420eb77f3ffb16a24005a0d6ff02147afc9a00402095e0fab07dc0eda01e663010012040000c409152f061903e107f1,6,47,21,1,107,43,1042,1,91110,0,14,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:21.000Z,2017-03-26T06:59:03.809Z,17.8005921842,73.7117140047,241,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,58,157,235,32,4,243,35,1410947,0,4d4347500083871500080d3a6b2b04009d00cc0023f30420eb76f3ffb16a24005a0d6ff02147afc9a00402092710ab07330eda0196630100b6020000cb08172f061903e1076c,6,47,23,1,107,43,694,1,91030,0,13.8823529412,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:23.000Z,2017-03-26T06:59:03.811Z,17.8004953543,73.7118291693,108,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,59,157,235,32,4,243,35,1410947,0,4d4347500083871500080d3b6b2b04009d002c0023f30420eb7af3ffb16a24005a0d6ff02147afc9a00402092710ab07330eda0196630100b6020000cb08172f061903e107d1,6,47,23,1,107,43,694,1,91030,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:23.000Z,2017-03-26T06:59:03.813Z,17.8004953543,73.7118291693,209,,2017,9322,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,60,157,235,32,4,243,35,1410947,0,4d4347500083871500080d3c6b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a00402099910ab07190eda018c630100ed020000bd07182f061903e107e9,6,47,24,1,107,43,749,1,91020,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:24.000Z,2017-03-26T06:59:03.814Z,17.8004804573,73.7118944865,233,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,61,157,235,32,4,243,35,1410947,0,4d4347500083871500080d3d6b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a00402098d11ab07ea0dda0174620100dd020000ca061a2f061903e10794,6,47,26,1,107,43,733,1,90740,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:26.000Z,2017-03-26T06:59:04.989Z,17.8004535283,73.7120342884,148,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,62,157,235,32,4,243,35,1410947,0,4d4347500083871500080d3e6b2b04009d00cc0023f30420eb7bf3ffb16a24005a0d6ff02147afc9a00402099b12ab07aa0dda0110620100180300007b071c2f061903e107f1,6,47,28,1,107,43,792,1,90640,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:28.000Z,2017-03-26T06:59:04.990Z,17.800416859,73.7121889871,241,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,63,157,235,32,4,243,35,1410947,0,4d4347500083871500080d3f6b2b04009d00cc0023f30420eb79f3ffb16a24005a0d6ff02147afc9a00402092113ab076d0dda0138620100540300002e081d2f061903e10753,6,47,29,1,107,43,852,1,90680,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:29.000Z,2017-03-26T06:59:04.991Z,17.8003819085,73.7122657635,83,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,64,157,235,32,4,243,35,1410947,0,4d4347500083871500080d406b2b04009d00cc0023f30420eb79f3ffb16a24005a0d6ff02147afc9a00402099e13ab07020dda01246201008d0300001b091e2f061903e1077a,6,47,30,1,107,43,909,1,90660,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:30.000Z,2017-03-26T06:59:04.992Z,17.800320602,73.7123373833,122,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,65,157,235,32,4,243,35,1410947,0,4d4347500083871500080d416b2b04009d00cc0023f30420eb78f3ffb16a24005a0d6ff02147afc9a0040209f313ab07850cda011062010082030000dc091f2f061903e107f4,6,47,31,1,107,43,898,1,90640,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:31.000Z,2017-03-26T06:59:05.588Z,17.8002489822,73.7123860848,244,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,66,157,235,32,4,243,35,1410947,0,4d4347500083871500080d426b2b04009d00cc0023f30420eb79f3ffb16a24005a0d6ff02147afc9a00402093614ab07ff0bda01de610100950300008e0a202f061903e10747,6,47,32,1,107,43,917,1,90590,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:32.000Z,2017-03-26T06:59:06.027Z,17.8001722058,73.712424473,71,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,67,157,235,33,4,243,35,1410947,0,4d4347500083871500080d436b2b04009d00cc0023f30421eb79f3ffb16a24005a0d6ff02147afc9a00402095614ab076d0bda01fc610100c8030000500b212f061903e107ec,6,47,33,1,107,43,968,1,90620,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:33.000Z,2017-03-26T06:59:06.028Z,17.8000885539,73.7124428076,236,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,68,157,235,32,4,243,35,1410947,0,4d4347500083871500080d446b2b04009d00cc0023f30420eb78f3ffb16a24005a0d6ff02147afc9a00402095014ab07ca0ada0110620100f8030000350c222f061903e1076d,6,47,34,1,107,43,1016,1,90640,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:34.000Z,2017-03-26T06:59:07.372Z,17.7999951617,73.7124393699,109,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,69,157,235,32,4,243,35,1410947,0,4d4347500083871500080d456b2b04009d002c0023f30420eb77f3ffb16a24005a0d6ff02147afc9a00402093914ab071f0ada011a620100eb030000c80c232f061903e1079c,6,47,35,1,107,43,1003,1,90650,0,14,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:35.000Z,2017-03-26T06:59:07.374Z,17.7998971858,73.7124261918,156,,2017,9322,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,70,157,235,32,4,243,35,1410947,0,4d4347500083871500080d466b2b04009d00cc0023f30420eb77f3ffb16a24005a0d6ff02147afc9a0040209fe13ab078209da014c620100eb030000530d242f061903e10722,6,47,36,1,107,43,1003,1,90700,0,14,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:36.000Z,2017-03-26T06:59:07.375Z,17.7998072314,73.7123923873,34,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,71,157,235,32,4,243,35,1410947,0,4d4347500083871500080d476b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a0040209db13ab074807da014c620100fc020000180c282f061903e1079f,6,47,40,1,107,43,764,1,90700,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:40.000Z,2017-03-26T06:59:07.377Z,17.7994806452,73.7123723338,159,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,72,157,235,32,4,243,35,1410947,0,4d4347500083871500080d486b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a00402096714ab078206da0110620100ab020000b00a2a2f061903e10771,6,47,42,1,107,43,683,1,90640,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:42.000Z,2017-03-26T06:59:07.650Z,17.7993671994,73.7124525479,113,,2017,9322,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,73,157,235,32,4,243,35,1410947,0,4d4347500083871500080d496b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a0040208d014ab072b06da01e8610100c1020000fa092b2f061903e107ba,6,47,43,1,107,43,705,1,90600,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:43.000Z,2017-03-26T06:59:09.553Z,17.799317352,73.7125127085,186,,2017,9322,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,74,157,235,32,4,243,35,1410947,0,4d4347500083871500080d4a6b2b04009d00cc0023f30420eb7af3ffb16a24005a0d6ff02147afc9a00402088415ab07d605da01d4610100d5030000b6082c2f061903e107d7,6,47,44,1,107,43,981,1,90580,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:44.000Z,2017-03-26T06:59:09.554Z,17.7992686506,73.712615841,215,,2017,9322,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,75,157,235,32,4,243,35,1410947,0,4d4347500083871500080d4b6b2b04009d00cc0023f30420eb79f3ffb16a24005a0d6ff02147afc9a00402084a16ab079305da01a261010017040000df072d2f061903e10795,6,47,45,1,107,43,1047,1,90530,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:45.000Z,2017-03-26T06:59:09.555Z,17.7992302624,73.7127292868,149,,2017,9322,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,76,157,235,32,4,243,35,1410947,0,4d4347500083871500080d4c6b2b04009d002c0023f30420eb78f3ffb16a24005a0d6ff02147afc9a0040209b617ab070205da01666101004304000022082f2f061903e10708,6,47,47,1,107,43,1091,1,90470,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:47.000Z,2017-03-26T06:59:09.556Z,17.7991471834,73.7129378436,8,,2017,9322,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,77,157,235,32,4,243,35,1410947,0,4d4347500083871500080d4d6b2b04009d00cc0023f30420eb74f3ffb16b24005a0d6ff02147afc9a0040209be18ab071604da01bc600100260400002609312f061903e10701,6,47,49,1,107,43,1062,1,90300,0,13.6470588235,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:49.000Z,2017-03-26T06:59:09.557Z,17.7990119653,73.7130891046,1,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,78,157,235,32,4,243,35,1410947,0,4d4347500083871500080d4e6b2b04009d00cc0023f30420eb7af3ffb16b24005a0d6ff02147afc9a00402090a1aab07fc02da0108600100280300002408342f061903e10787,6,47,52,1,107,43,808,1,90120,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:52.000Z,2017-03-26T06:59:10.528Z,17.798850391,73.7132793267,135,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,79,157,235,32,4,243,35,1410947,0,4d4347500083871500080d4f6b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147afc9a00402098a1aab07d902da011c6001003a0300004307352f061903e1072b,6,47,53,1,107,43,826,1,90140,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:53.000Z,2017-03-26T06:59:10.529Z,17.7988303375,73.7133526654,43,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,80,157,235,32,4,243,35,1410947,0,4d4347500083871500080d506b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147afc9a0040209301cab072e02da010e5f0100a60300009008382f061903e107d5,6,47,56,1,107,43,934,1,89870,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:56.000Z,2017-03-26T06:59:10.530Z,17.7987323616,73.7135944538,213,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,81,157,235,32,4,243,35,1410947,0,4d4347500083871500080d516b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147afc9a0040209931cab07ae01da01a05e0100bd0300009e09392f061903e10772,6,47,57,1,107,43,957,1,89760,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:57.000Z,2017-03-26T06:59:10.530Z,17.798659023,73.7136511766,114,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,82,157,235,32,4,243,35,1410947,0,4d4347500083871500080d526b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147afc9a0040209de1cab070b01da013c5e01000c040000730a3a2f061903e107dc,6,47,58,1,107,43,1036,1,89660,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:58.000Z,2017-03-26T06:59:11.371Z,17.7985656308,73.7136941485,220,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,83,157,235,32,4,243,35,1410947,0,4d4347500083871500080d536b2b04009d002c0023f30420eb79f3ffb16b24005a0d6ff02147afc9a0040209011dab076800da01ce5d010017040000110b3b2f061903e107f9,6,47,59,1,107,43,1047,1,89550,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:47:59.000Z,2017-03-26T06:59:15.108Z,17.7984722386,73.713714202,249,,2017,9323,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,84,157,235,32,4,243,35,1410947,0,4d4347500083871500080d546b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147b0c9a0040209241dab07b3ffd901605d01002c040000730b0030061903e107d6,6,48,0,1,107,43,1068,1,89440,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:00.000Z,2017-03-26T06:59:15.175Z,17.7983685331,73.7137342556,214,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,85,157,235,32,4,243,35,1410947,0,4d4347500083871500080d556b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209fe1cab0750fed9018e5c01003e040000c20c0230061903e107df,6,48,2,1,107,43,1086,1,89230,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:02.000Z,2017-03-26T06:59:15.431Z,17.7981651329,73.7137124832,223,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,86,157,235,32,4,243,35,1410947,0,4d4347500083871500080d566b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147b0c9a0040209871cab07f9fcd901485c010095040000a80d0430061903e10708,6,48,4,1,107,43,1173,1,89160,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:04.000Z,2017-03-26T06:59:15.433Z,17.7979686083,73.7136443011,8,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,87,157,235,32,4,243,35,1410947,0,4d4347500083871500080d576b2b04009d00cc0023f30420eb78f3ffb16b24005a0d6ff02147b0c9a0040209181cab07c8fad901765b01008f0400005f0c0730061903e10746,6,48,7,1,107,43,1167,1,88950,0,14.1176470588,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:07.000Z,2017-03-26T06:59:15.434Z,17.7976471787,73.7135807028,70,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,88,157,235,32,4,243,35,1410947,0,4d4347500083871500080d586b2b04009d00cc0023f30420eb75f3ffb16b24005a0d6ff02147b0c9a0040209581cab0768f9d9019a5a010021040000e70a0930061903e10760,6,48,9,1,107,43,1057,1,88730,0,13.7647058823,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:09.000Z,2017-03-26T06:59:15.435Z,17.7974454973,73.7136173721,96,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,89,157,235,32,4,243,35,1410947,0,4d4347500083871500080d596b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147b0c9a0040209a71cab07d9f8d9012c5a01000c040000170a0a30061903e107d2,6,48,10,1,107,43,1036,1,88620,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:10.000Z,2017-03-26T06:59:17.689Z,17.7973635643,73.7136626358,210,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,90,157,235,32,4,243,35,1410947,0,4d4347500083871500080d5a6b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209331dab0768f8d9010e5a01001e040000cb080b30061903e10798,6,48,11,1,107,43,1054,1,88590,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:11.000Z,2017-03-26T06:59:18.965Z,17.79729882,73.71374285,152,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,91,157,235,32,4,243,35,1410947,0,4d4347500083871500080d5b6b2b04009d002c0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209331dab0768f8d9010e5a01001e040000cb080b30061903e107f9,6,48,11,1,107,43,1054,1,88590,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:11.000Z,2017-03-26T06:59:18.967Z,17.79729882,73.71374285,249,,2017,9323,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,92,157,235,32,4,243,35,1410947,0,4d4347500083871500080d5c6b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209d81dab070ef8d901f05901007204000010080c30061903e10760,6,48,12,1,107,43,1138,1,88560,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:12.000Z,2017-03-26T07:17:55.632Z,17.7972472538,73.7138373881,96,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,93,157,235,32,4,243,35,1410947,0,4d4347500083871500080d5d6b2b04009d00cc0023f30420eb7af3ffb16b24005a0d6ff02147b0c9a00402097822ab076ef5d9014c580100a905000024091230061903e10710,6,48,18,1,107,43,1449,1,88140,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:18.000Z,2017-03-26T07:17:55.633Z,17.7968622258,73.7145157707,16,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,94,157,235,32,4,243,35,1410947,0,4d4347500083871500080d5e6b2b04009d00cc0023f30420eb77f3ffb16b24005a0d6ff02147b0c9a0040209a424ab07abf3d9010c5701003105000056081530061903e107f2,6,48,21,1,107,43,1329,1,87820,0,14,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:21.000Z,2017-03-26T07:17:55.635Z,17.7966038216,73.7148343355,242,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,95,157,235,32,4,243,35,1410947,0,4d4347500083871500080d5f6b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147b0c9a00402097525ab075ff3d901d05601003005000090071630061903e10777,6,48,22,1,107,43,1328,1,87760,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:22.000Z,2017-03-26T07:17:55.636Z,17.7965602768,73.7149540838,119,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,96,157,235,32,4,243,35,1410947,0,4d4347500083871500080d606b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a00402093e26ab074bf3d90176560100a10400008e061730061903e10744,6,48,23,1,107,43,1185,1,87670,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:23.000Z,2017-03-26T07:17:55.637Z,17.7965488176,73.7150692484,68,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,97,157,235,32,4,243,35,1410947,0,4d4347500083871500080d616b2b04009d002c0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a00402093e26ab074bf3d90176560100a10400008e061730061903e107a5,6,48,23,1,107,43,1185,1,87670,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:23.000Z,2017-03-26T07:17:55.638Z,17.7965488176,73.7150692484,165,,2017,9323,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,98,157,235,32,4,243,35,1410947,0,4d4347500083871500080d626b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209f526ab076bf3d9017c550100e3040000c5051830061903e1079b,6,48,24,1,107,43,1251,1,87420,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:24.000Z,2017-03-26T07:17:55.640Z,17.7965671523,73.7151740997,155,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,99,157,235,32,4,243,35,1410947,0,4d4347500083871500080d636b2b04009d00cc0023f30420eb74f3ffb16b24005a0d6ff02147b0c9a00402095e2aab07e5f3d90124530100be0400009a061c30061903e107d7,6,48,28,1,107,43,1214,1,86820,0,13.6470588235,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:28.000Z,2017-03-26T07:17:55.641Z,17.7966370532,73.7156742923,215,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,100,157,235,32,4,243,35,1410947,0,4d4347500083871500080d646b2b04009d00cc0023f30420eb76f3ffb16b24005a0d6ff02147b0c9a0040209b82bab077cf3d901de5201001c040000df071e30061903e1072b,6,48,30,1,107,43,1052,1,86750,0,13.8823529412,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:30.000Z,2017-03-26T07:17:55.642Z,17.7965768926,73.7158725359,43,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,101,157,235,32,4,243,35,1410947,0,4d4347500083871500080d656b2b04009d00cc0023f30420eb7af3ffb16b24005a0d6ff02147b0c9a0040209352cab0711f3d90152520100df030000ef081f30061903e1078b,6,48,31,1,107,43,991,1,86610,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:31.000Z,2017-03-26T07:17:55.643Z,17.7965155861,73.7159441557,139,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,102,157,235,32,4,243,35,1410947,0,4d4347500083871500080d666b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209922cab078ef2d9012a520100d5030000cc092030061903e10713,6,48,32,1,107,43,981,1,86570,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:32.000Z,2017-03-26T07:17:55.644Z,17.7964405285,73.7159974408,19,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,103,157,235,32,4,243,35,1410947,0,4d4347500083871500080d676b2b04009d00cc0023f30420eb7bf3ffb16b24005a0d6ff02147b0c9a0040209b22cab07ebf1d901ee51010030040000060b2130061903e107ec,6,48,33,1,107,43,1072,1,86510,0,14.4705882353,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:33.000Z,2017-03-26T07:17:55.645Z,17.7963471363,73.7160157755,236,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,104,157,235,32,4,243,35,1410947,0,4d4347500083871500080d686b2b04009d00cc0023f30420eb7af3ffb16b24005a0d6ff02147b0c9a0040209c72cab0739f1d901a851010074040000ba0b2230061903e10702,6,48,34,1,107,43,1140,1,86440,0,14.3529411765,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:34.000Z,2017-03-26T07:17:55.645Z,17.7962451497,73.7160278076,2,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,105,157,235,32,4,243,35,1410947,0,4d4347500083871500080d696b2b04009d00cc0023f30420eb79f3ffb16b24005a0d6ff02147b0c9a0040209be2cab077cf0d90158510100910400006a0c2330061903e107ba,6,48,35,1,107,43,1169,1,86360,0,14.2352941176,4.0023529399,255,177,77,67,71,80,,160,2017-03-25T06:48:35.000Z,2017-03-26T07:17:55.646Z,17.7961368606,73.716022651,186,,2017,9323,3,25,204,9,4,2017-03-25,4,2,3336
